Date,Open,High,Low,Close,Adj Close,Volume
2023-07-28,35450.000000,35700.000000,35000.000000,35500.000000,33576.355469,128122
2023-07-31,35700.000000,35900.000000,35350.000000,35900.000000,33954.679688,179844
2023-08-01,35600.000000,37200.000000,35550.000000,37050.000000,35042.363281,348395
2023-08-02,36650.000000,36950.000000,36250.000000,36550.000000,34569.457031,167018
2023-08-03,36500.000000,36500.000000,35850.000000,35950.000000,34001.972656,174189
2023-08-04,35950.000000,36600.000000,35700.000000,36500.000000,34522.167969,116769
2023-08-07,36300.000000,37200.000000,36250.000000,36900.000000,34900.492188,235464
2023-08-08,37150.000000,37150.000000,36550.000000,36750.000000,34758.621094,159551
2023-08-09,37000.000000,37050.000000,36100.000000,36350.000000,34380.296875,166269
2023-08-10,36250.000000,36350.000000,35750.000000,35850.000000,33907.390625,164778
2023-08-11,36000.000000,36800.000000,36000.000000,36400.000000,34427.585938,157674
2023-08-14,36500.000000,36550.000000,35900.000000,36100.000000,34143.843750,112883
2023-08-16,35950.000000,36500.000000,35750.000000,36250.000000,34285.714844,149881
2023-08-17,36100.000000,36400.000000,35700.000000,36350.000000,34380.296875,184312
2023-08-18,36000.000000,36750.000000,35850.000000,36200.000000,34238.425781,174035
2023-08-21,36150.000000,36650.000000,35900.000000,36200.000000,34238.425781,150630
2023-08-22,36400.000000,36950.000000,36200.000000,36800.000000,34805.910156,170179
2023-08-23,36800.000000,37000.000000,36550.000000,36650.000000,34664.039063,128681
2023-08-24,36900.000000,37000.000000,36500.000000,36650.000000,34664.039063,145992
2023-08-25,36350.000000,36500.000000,36050.000000,36300.000000,34333.003906,101583
2023-08-28,36650.000000,36800.000000,36250.000000,36600.000000,34616.750000,95140
2023-08-29,36750.000000,36950.000000,36650.000000,36950.000000,34947.785156,108614
2023-08-30,37100.000000,37500.000000,36850.000000,37450.000000,35420.691406,238575
2023-08-31,37550.000000,37600.000000,37000.000000,37350.000000,35326.109375,289185
2023-09-01,37000.000000,37400.000000,36800.000000,36900.000000,34900.492188,167826
2023-09-04,36800.000000,37400.000000,36700.000000,37400.000000,35373.398438,94183
2023-09-05,37050.000000,37200.000000,36800.000000,37000.000000,34995.074219,77955
2023-09-06,36750.000000,37200.000000,36700.000000,36950.000000,34947.785156,139440
2023-09-07,36500.000000,36850.000000,36300.000000,36800.000000,34805.910156,129584
2023-09-08,36800.000000,37350.000000,36600.000000,37350.000000,35326.109375,142453
2023-09-11,37350.000000,37600.000000,36900.000000,37600.000000,35562.562500,152012
2023-09-12,37600.000000,37650.000000,37300.000000,37550.000000,35515.269531,140224
2023-09-13,37300.000000,38300.000000,37250.000000,38300.000000,36224.632813,330235
2023-09-14,38300.000000,38300.000000,37900.000000,38100.000000,36035.468750,229537
2023-09-15,38400.000000,38950.000000,38100.000000,38950.000000,36839.410156,483327
2023-09-18,38600.000000,38850.000000,38400.000000,38550.000000,36461.085938,179804
2023-09-19,38400.000000,38650.000000,38200.000000,38400.000000,36319.210938,111624
2023-09-20,38250.000000,38550.000000,37600.000000,38500.000000,36413.792969,175510
2023-09-21,38300.000000,38450.000000,37800.000000,38000.000000,35940.886719,176426
2023-09-22,37550.000000,37800.000000,37400.000000,37650.000000,35609.851563,110571
2023-09-25,37750.000000,38200.000000,37650.000000,37950.000000,35893.597656,107090
2023-09-26,37650.000000,37850.000000,36700.000000,37000.000000,34995.074219,179902
2023-09-27,36700.000000,37050.000000,36550.000000,36750.000000,34758.621094,163279
2023-10-04,36400.000000,36400.000000,35100.000000,35950.000000,34001.972656,300021
2023-10-05,36200.000000,36400.000000,35650.000000,36100.000000,34143.843750,119483
2023-10-06,36200.000000,36650.000000,35950.000000,36650.000000,34664.039063,91211
2023-10-10,37100.000000,38100.000000,36900.000000,37750.000000,35704.433594,344696
2023-10-11,37550.000000,37750.000000,37050.000000,37350.000000,35326.109375,271511
2023-10-12,37700.000000,38050.000000,37350.000000,37900.000000,35846.304688,219573
2023-10-13,37350.000000,38150.000000,37350.000000,37750.000000,35704.433594,116357
2023-10-16,37600.000000,37900.000000,37400.000000,37600.000000,35562.562500,134201
2023-10-17,38150.000000,38200.000000,37600.000000,37700.000000,35657.144531,133113
2023-10-18,37700.000000,38200.000000,37650.000000,37750.000000,35704.433594,611971
2023-10-19,37750.000000,37750.000000,37050.000000,37400.000000,35373.398438,225369
2023-10-20,37250.000000,37450.000000,36650.000000,36900.000000,34900.492188,150572
2023-10-23,36800.000000,36800.000000,35550.000000,35850.000000,33907.390625,231241
2023-10-24,36300.000000,36350.000000,35500.000000,36250.000000,34285.714844,139985
2023-10-25,36250.000000,36900.000000,36000.000000,36600.000000,34616.750000,134861
2023-10-26,36450.000000,36450.000000,35750.000000,35850.000000,33907.390625,152238
2023-10-27,36200.000000,36300.000000,35600.000000,35600.000000,33670.937500,109779
2023-10-30,35450.000000,35750.000000,35150.000000,35750.000000,33812.808594,135832
2023-10-31,36050.000000,36050.000000,35150.000000,35300.000000,33387.191406,121399
2023-11-01,35550.000000,36550.000000,35450.000000,36450.000000,34474.878906,185136
2023-11-02,36700.000000,37200.000000,36450.000000,36700.000000,34711.332031,139310
2023-11-03,37000.000000,37150.000000,36700.000000,37150.000000,35136.945313,118638
2023-11-06,37400.000000,39000.000000,37350.000000,39000.000000,36886.699219,411889
2023-11-07,38500.000000,38700.000000,37550.000000,38050.000000,35988.179688,289827
2023-11-08,38150.000000,38400.000000,37750.000000,37750.000000,35704.433594,108500
2023-11-09,37650.000000,38000.000000,37650.000000,37850.000000,35799.015625,143941
2023-11-10,37500.000000,37900.000000,37450.000000,37900.000000,35846.304688,77518
2023-11-13,38150.000000,38500.000000,38050.000000,38400.000000,36319.210938,136407
2023-11-14,38750.000000,38800.000000,38250.000000,38550.000000,36461.085938,106056
2023-11-15,38900.000000,39350.000000,38550.000000,39200.000000,37075.863281,319462
2023-11-16,39200.000000,39300.000000,38650.000000,38950.000000,36839.410156,121100
2023-11-17,39050.000000,39050.000000,38650.000000,38800.000000,36697.539063,56165
2023-11-20,38700.000000,38900.000000,38550.000000,38850.000000,36744.828125,95975
2023-11-21,39000.000000,39000.000000,38600.000000,38950.000000,36839.410156,137164
2023-11-22,38650.000000,39200.000000,38550.000000,38700.000000,36602.957031,112845
2023-11-23,38700.000000,39100.000000,38650.000000,38800.000000,36697.539063,91768
2023-11-24,38950.000000,38950.000000,38650.000000,38650.000000,36555.664063,59776
2023-11-27,38900.000000,39000.000000,38550.000000,38750.000000,36650.246094,98513
2023-11-28,38950.000000,38950.000000,38700.000000,38700.000000,36602.957031,96049
2023-11-29,38550.000000,38850.000000,38300.000000,38350.000000,36271.921875,136669
2023-11-30,38550.000000,39200.000000,38350.000000,39200.000000,37075.863281,365983
2023-12-01,38900.000000,39100.000000,38500.000000,38500.000000,36413.792969,99185
2023-12-04,39000.000000,39000.000000,38700.000000,38900.000000,36792.117188,97988
2023-12-05,38750.000000,39350.000000,38700.000000,39150.000000,37028.570313,154713
2023-12-06,39250.000000,39450.000000,39100.000000,39200.000000,37075.863281,122256
2023-12-07,39050.000000,39550.000000,39050.000000,39550.000000,37406.898438,130760
2023-12-08,39600.000000,39650.000000,39400.000000,39550.000000,37406.898438,104866
2023-12-11,39700.000000,39700.000000,39350.000000,39650.000000,37501.476563,122917
2023-12-12,39750.000000,39800.000000,39550.000000,39550.000000,37406.898438,126057
2023-12-13,39550.000000,39750.000000,39450.000000,39600.000000,37454.187500,134925
2023-12-14,39950.000000,40200.000000,39900.000000,40100.000000,37927.093750,310653
2023-12-15,40200.000000,40650.000000,40150.000000,40600.000000,38400.000000,266481
2023-12-18,40400.000000,40450.000000,39900.000000,40200.000000,38021.675781,194837
2023-12-19,40050.000000,40300.000000,39900.000000,40050.000000,37879.804688,209749
2023-12-20,40200.000000,40850.000000,40150.000000,40750.000000,38541.871094,338920
2023-12-21,40400.000000,40850.000000,40350.000000,40550.000000,38352.710938,243666
2023-12-22,40850.000000,40850.000000,40400.000000,40400.000000,38210.839844,273882
2023-12-26,40500.000000,40700.000000,39850.000000,40600.000000,38400.000000,692212
2023-12-27,38700.000000,38950.000000,37800.000000,38100.000000,38100.000000,691602
2023-12-28,38100.000000,38500.000000,37850.000000,38500.000000,38500.000000,406720
2024-01-02,38000.000000,38400.000000,37900.000000,38100.000000,38100.000000,278117
2024-01-03,38100.000000,38200.000000,37400.000000,37400.000000,37400.000000,349782
2024-01-04,37050.000000,37450.000000,37050.000000,37300.000000,37300.000000,203490
2024-01-05,37200.000000,37400.000000,36600.000000,36700.000000,36700.000000,179162
2024-01-08,36600.000000,36950.000000,36500.000000,36550.000000,36550.000000,150120
2024-01-09,37000.000000,37100.000000,36750.000000,36850.000000,36850.000000,191866
2024-01-10,37050.000000,37150.000000,36600.000000,36850.000000,36850.000000,123591
2024-01-11,37200.000000,37300.000000,36500.000000,36500.000000,36500.000000,257623
2024-01-12,36400.000000,36600.000000,36150.000000,36400.000000,36400.000000,111380
2024-01-15,36200.000000,36750.000000,36200.000000,36900.000000,36900.000000,12133
2024-01-16,36500.000000,37150.000000,36350.000000,36800.000000,36800.000000,172782
2024-01-17,37050.000000,37050.000000,36350.000000,36400.000000,36400.000000,145892
2024-01-18,36250.000000,36400.000000,35500.000000,35550.000000,35550.000000,259642
2024-01-19,35750.000000,35850.000000,35100.000000,35400.000000,35400.000000,210472
2024-01-22,35700.000000,35700.000000,35150.000000,35250.000000,35250.000000,137403
2024-01-23,35600.000000,35950.000000,35350.000000,35700.000000,35700.000000,145727
2024-01-24,35550.000000,36000.000000,35400.000000,35750.000000,35750.000000,168373
2024-01-25,35750.000000,35950.000000,35600.000000,35850.000000,35850.000000,128068
2024-01-26,35850.000000,36550.000000,35700.000000,36250.000000,36250.000000,170872
2024-01-29,36500.000000,37250.000000,36200.000000,36950.000000,36950.000000,214774
2024-01-30,37100.000000,37950.000000,37050.000000,37250.000000,37250.000000,250706
2024-01-31,37250.000000,37700.000000,37000.000000,37650.000000,37650.000000,208723
2024-02-01,37500.000000,39850.000000,37450.000000,39550.000000,39550.000000,855788
2024-02-02,39750.000000,40700.000000,38900.000000,40550.000000,40550.000000,712196
2024-02-05,40050.000000,40100.000000,38800.000000,39250.000000,39250.000000,384261
2024-02-06,38900.000000,39500.000000,38500.000000,38900.000000,38900.000000,249623
2024-02-07,39250.000000,39900.000000,38900.000000,39550.000000,39550.000000,195029
2024-02-08,39800.000000,40050.000000,39450.000000,39600.000000,39600.000000,244736
2024-02-13,39950.000000,40400.000000,39050.000000,39300.000000,39300.000000,286781
2024-02-14,38900.000000,39300.000000,38500.000000,38550.000000,38550.000000,178898
2024-02-15,38900.000000,39000.000000,38050.000000,38150.000000,38150.000000,185719
2024-02-16,38500.000000,41400.000000,38350.000000,41200.000000,41200.000000,766264
2024-02-19,40950.000000,42250.000000,40800.000000,41700.000000,41700.000000,509159
2024-02-20,41800.000000,41950.000000,40450.000000,40900.000000,40900.000000,505369
2024-02-21,40900.000000,41600.000000,40600.000000,41300.000000,41300.000000,319967
2024-02-22,41550.000000,41700.000000,40050.000000,40350.000000,40350.000000,270873
2024-02-23,40850.000000,42750.000000,40750.000000,41800.000000,41800.000000,615953
2024-02-26,41150.000000,41150.000000,39500.000000,40150.000000,40150.000000,419476
2024-02-27,40250.000000,40650.000000,39700.000000,39850.000000,39850.000000,225208
2024-02-28,40150.000000,40800.000000,39700.000000,40500.000000,40500.000000,241913
2024-02-29,40250.000000,41550.000000,40200.000000,41550.000000,41550.000000,749902
2024-03-04,41700.000000,42400.000000,41600.000000,41950.000000,41950.000000,317464
2024-03-05,41600.000000,42300.000000,41050.000000,41050.000000,41050.000000,228354
2024-03-06,40900.000000,41450.000000,39450.000000,40550.000000,40550.000000,294557
2024-03-07,40650.000000,41100.000000,40350.000000,40850.000000,40850.000000,183742
2024-03-08,41450.000000,41450.000000,40800.000000,40950.000000,40950.000000,132320
2024-03-11,40600.000000,40650.000000,39650.000000,39800.000000,39800.000000,236139
2024-03-12,40050.000000,40100.000000,39050.000000,39400.000000,39400.000000,220205
2024-03-13,39550.000000,41150.000000,39400.000000,40850.000000,40850.000000,349713
2024-03-14,41000.000000,41950.000000,40500.000000,41950.000000,41950.000000,477555
2024-03-15,41800.000000,42150.000000,41050.000000,41050.000000,41050.000000,1102029
2024-03-18,41500.000000,41500.000000,40600.000000,41150.000000,41150.000000,290938
2024-03-19,40700.000000,41150.000000,40250.000000,40250.000000,40250.000000,408312
2024-03-20,40750.000000,41450.000000,40550.000000,40700.000000,40700.000000,363489
2024-03-21,41200.000000,41800.000000,40900.000000,41550.000000,41550.000000,400878
2024-03-22,41600.000000,42450.000000,41550.000000,42000.000000,42000.000000,365601
2024-03-25,41900.000000,42050.000000,41300.000000,41500.000000,41500.000000,325698
2024-03-26,41800.000000,42050.000000,41250.000000,41350.000000,41350.000000,212671
2024-03-27,40950.000000,41400.000000,40600.000000,40600.000000,40600.000000,263123
2024-03-28,40600.000000,41300.000000,40550.000000,40700.000000,40700.000000,246300
2024-03-29,40700.000000,40850.000000,40000.000000,40100.000000,40100.000000,223315
2024-04-01,40600.000000,40600.000000,39100.000000,39200.000000,39200.000000,323548
2024-04-02,39000.000000,39700.000000,38800.000000,39150.000000,39150.000000,170008
2024-04-03,39000.000000,39250.000000,38700.000000,38700.000000,38700.000000,233060
2024-04-04,39100.000000,39500.000000,38950.000000,39000.000000,39000.000000,192837
2024-04-05,38600.000000,39300.000000,38500.000000,38600.000000,38600.000000,169536
2024-04-08,38600.000000,39550.000000,38350.000000,39150.000000,39150.000000,249757
2024-04-09,39500.000000,39600.000000,38850.000000,39000.000000,39000.000000,128967
2024-04-11,38150.000000,38650.000000,37450.000000,37450.000000,37450.000000,474872
2024-04-12,37450.000000,37450.000000,36600.000000,36800.000000,36800.000000,267811
2024-04-15,36400.000000,36600.000000,35950.000000,36500.000000,36500.000000,316683
2024-04-16,36250.000000,36650.000000,36000.000000,36200.000000,36200.000000,244562
2024-04-17,36300.000000,36500.000000,35800.000000,36000.000000,36000.000000,249208
2024-04-18,36300.000000,36650.000000,35850.000000,36000.000000,36000.000000,323916
2024-04-19,35800.000000,36050.000000,35350.000000,35900.000000,35900.000000,258816
2024-04-22,36300.000000,37500.000000,36250.000000,37450.000000,37450.000000,320440
2024-04-23,37400.000000,37800.000000,37150.000000,37400.000000,37400.000000,248612
2024-04-24,37750.000000,37850.000000,37200.000000,37250.000000,37250.000000,140706
2024-04-25,36900.000000,37750.000000,36900.000000,37350.000000,37350.000000,135047
2024-04-26,37500.000000,38400.000000,37350.000000,38050.000000,38050.000000,237552
