Date,Open,High,Low,Close,Adj Close,Volume
2023-11-28,337.380005,338.399994,334.869995,337.649994,332.543396,1419000
2023-11-29,337.000000,343.529999,336.510010,340.260010,337.865692,2038100
2023-11-30,341.679993,344.760010,340.089996,341.540009,339.136688,1903600
2023-12-01,341.459991,348.890015,340.420013,348.429993,345.978210,3622800
2023-12-04,346.299988,350.489990,345.290009,349.390015,346.931458,2178100
2023-12-05,346.600006,346.829987,340.540009,341.750000,339.345215,2429700
2023-12-06,343.510010,347.000000,341.600006,341.970001,339.563660,1869300
2023-12-07,343.709991,344.690002,342.000000,344.619995,342.195007,2162400
2023-12-08,344.309998,352.290009,343.779999,350.829987,348.361298,2238800
2023-12-11,351.440002,353.029999,349.049988,351.760010,349.284790,1636000
2023-12-12,351.410004,354.000000,349.579987,352.609985,350.128784,1597600
2023-12-13,352.940002,362.850006,351.600006,362.730011,360.177582,2876500
2023-12-14,366.500000,386.200012,365.000000,383.470001,380.771637,5376300
2023-12-15,380.190002,385.899994,379.320007,380.510010,377.832489,4521600
2023-12-18,381.260010,382.760010,375.910004,376.399994,373.751373,2740900
2023-12-19,376.010010,383.769989,374.549988,382.450012,379.758820,2091800
2023-12-20,380.730011,385.130005,377.250000,377.519989,374.863495,1836500
2023-12-21,380.049988,381.489990,377.010010,380.570007,377.892059,1301600
2023-12-22,382.000000,383.489990,379.410004,380.649994,377.971466,1538200
2023-12-26,380.649994,382.609985,380.049988,381.609985,378.924713,837300
2023-12-27,381.200012,385.750000,380.309998,384.480011,381.774536,1367200
2023-12-28,384.519989,387.760010,383.630005,386.410004,383.690948,1024700
2023-12-29,385.570007,386.640015,383.570007,385.769989,383.055450,881300
2024-01-02,383.000000,389.140015,382.190002,388.299988,385.567657,2263100
2024-01-03,383.880005,385.399994,376.760010,381.790009,379.103485,2265300
2024-01-04,383.549988,387.089996,381.950012,382.950012,380.255310,1618300
2024-01-05,381.920013,389.470001,381.079987,386.440002,383.720734,2913900
2024-01-08,385.970001,389.079987,382.029999,388.859985,386.123688,1902600
2024-01-09,384.600006,385.950012,381.769989,383.739990,381.039734,1708800
2024-01-10,381.350006,383.049988,378.529999,381.959991,379.272247,1547300
2024-01-11,380.890015,380.980011,374.679993,379.750000,377.077820,2209900
2024-01-12,383.339996,385.850006,376.579987,377.750000,375.091888,2223100
2024-01-16,378.359985,385.010010,374.320007,380.450012,377.772919,3926600
2024-01-17,375.200012,380.200012,374.130005,377.179993,374.525909,2415100
2024-01-18,380.329987,381.640015,374.559998,376.910004,374.257813,1771200
2024-01-19,376.730011,383.299988,372.070007,382.200012,379.510590,2598700
2024-01-22,386.359985,392.730011,384.559998,385.959991,383.244110,2922700
2024-01-23,379.980011,383.359985,378.630005,380.769989,378.090637,3313300
2024-01-24,381.809998,384.609985,379.179993,379.399994,376.730286,2235800
2024-01-25,382.690002,386.709991,382.010010,382.700012,380.007080,2376300
2024-01-26,378.649994,380.899994,376.750000,377.790009,375.131622,3464700
2024-01-29,375.890015,380.839996,374.239990,380.559998,377.882111,1632300
2024-01-30,384.000000,387.920013,381.589996,386.869995,384.147705,3897900
2024-01-31,386.000000,393.910004,383.700012,384.010010,381.307861,3421100
2024-02-01,384.429993,389.540009,378.799988,383.850006,381.148987,2138500
2024-02-02,381.799988,388.739990,380.600006,387.859985,385.130737,2180900
2024-02-05,384.600006,385.329987,381.000000,383.019989,380.324799,2231100
2024-02-06,383.019989,386.820007,383.000000,384.989990,382.280945,1487800
2024-02-07,385.309998,387.070007,382.500000,386.660004,383.939209,1963200
2024-02-08,386.000000,388.109985,381.339996,385.040009,382.330597,1913700
2024-02-09,384.769989,386.130005,382.589996,384.260010,381.556091,2028200
2024-02-12,385.000000,396.350006,384.320007,392.640015,389.877136,2797200
2024-02-13,387.589996,389.160004,375.200012,378.750000,376.084869,3030800
2024-02-14,380.880005,381.480011,375.779999,378.040009,375.379852,2041300
2024-02-15,379.420013,387.209991,379.140015,385.420013,382.707947,2218900
2024-02-16,383.239990,387.579987,380.950012,384.440002,381.734833,2376500
2024-02-20,380.950012,385.579987,380.850006,384.519989,381.814240,2358900
2024-02-21,381.839996,388.660004,381.260010,388.269989,385.537842,1773100
2024-02-22,389.230011,395.600006,389.000000,390.470001,387.722382,2326800
2024-02-23,390.000000,396.790009,389.209991,391.049988,388.298279,2247400
2024-02-26,391.049988,396.059998,388.820007,390.220001,387.474152,1797800
2024-02-27,392.260010,395.899994,389.329987,390.809998,388.059998,1724900
2024-02-28,387.190002,393.260010,387.000000,393.179993,393.179993,2572900
2024-02-29,395.220001,395.980011,385.670013,389.049988,389.049988,3139100
2024-03-01,389.630005,391.040009,385.250000,388.100006,388.100006,1697700
2024-03-04,388.809998,396.570007,386.200012,392.250000,392.250000,1955100
2024-03-05,390.720001,397.489990,390.309998,390.910004,390.910004,2697800
2024-03-06,395.000000,395.290009,384.519989,389.570007,389.570007,2692400
2024-03-07,391.899994,394.510010,387.059998,388.429993,388.429993,2033100
2024-03-08,388.730011,395.619995,386.709991,386.989990,386.989990,1657200
2024-03-11,385.670013,386.410004,381.420013,386.160004,386.160004,1654200
2024-03-12,387.619995,389.130005,383.779999,388.179993,388.179993,1703900
2024-03-13,388.910004,395.250000,388.179993,392.309998,392.309998,2370600
2024-03-14,394.429993,396.380005,385.450012,388.609985,388.609985,3029500
2024-03-15,388.869995,391.130005,386.399994,387.209991,387.209991,3763500
2024-03-18,388.649994,389.029999,383.410004,384.369995,384.369995,2069000
2024-03-19,384.070007,390.779999,383.709991,388.660004,388.660004,1858200
2024-03-20,386.359985,396.500000,386.000000,396.470001,396.470001,2157400
2024-03-21,399.769989,414.019989,399.089996,413.709991,413.709991,4613800
2024-03-22,414.399994,416.760010,405.779999,406.820007,406.820007,2189600
2024-03-25,406.869995,410.459991,403.859985,404.940002,404.940002,1683900
2024-03-26,406.089996,409.329987,404.519989,406.179993,406.179993,1407000
2024-03-27,409.619995,415.489990,408.369995,415.250000,415.250000,2353600
2024-03-28,416.209991,419.200012,414.980011,417.690002,417.690002,2409700
2024-04-01,416.679993,417.950012,412.000000,413.510010,413.510010,1863900
2024-04-02,410.739990,413.170013,407.619995,410.149994,410.149994,1976000
2024-04-03,411.000000,416.630005,411.000000,414.000000,414.000000,1549200
2024-04-04,418.000000,419.000000,405.700012,406.250000,406.250000,1704700
2024-04-05,406.559998,409.140015,401.470001,408.070007,408.070007,1694500
2024-04-08,409.100006,412.529999,407.549988,410.540009,410.540009,1181900
2024-04-09,411.510010,413.220001,407.049988,410.709991,410.709991,1247800
2024-04-10,404.010010,405.450012,397.290009,400.760010,400.760010,1903300
2024-04-11,400.480011,401.470001,394.839996,397.480011,397.480011,2176200
2024-04-12,392.839996,394.089996,387.119995,389.489990,389.489990,2814900
2024-04-15,407.000000,412.869995,398.690002,400.880005,400.880005,6177000
2024-04-16,404.450012,404.970001,395.179993,396.859985,396.859985,3459700
2024-04-17,402.399994,407.119995,401.179993,403.910004,403.910004,4373800
2024-04-18,405.489990,407.859985,402.410004,403.109985,403.109985,2776300
2024-04-19,404.059998,408.000000,403.010010,404.000000,404.000000,2805100
2024-04-22,406.940002,417.980011,404.570007,417.350006,417.350006,4165600
2024-04-23,417.709991,425.350006,416.200012,424.000000,424.000000,2662300
2024-04-24,421.500000,424.579987,419.609985,423.040009,423.040009,1575900
2024-04-25,420.989990,423.609985,414.850006,420.049988,420.049988,1970100
2024-04-26,420.230011,428.529999,419.640015,427.570007,427.570007,2317000
